path,label,generator
Real/REAL_2214.jpg,1,real
DALL-E/DALL-E_0081.jpg,0,dall-e
FaceShifter/FaceShifter_0188.jpg,0,faceshifter
DALL-E/DALL-E_1059.jpg,0,dall-e
Real/REAL_2117.jpg,1,real
FaceShifter/FaceShifter_0192.jpg,0,faceshifter
DeepFaceLab/DeepFaceLab_0842.png,0,deepfacelab
Face2Face/Face2Face_0383.jpg,0,face2face
Midjourney/Midjourney_0580.png,0,midjourney
DALL-E/DALL-E_1204.jpg,0,dall-e
Midjourney/Midjourney_0102.png,0,midjourney
Real/REAL_4630.jpg,1,real
Real/REAL_5884.jpg,1,real
Stable Diffusion/Stable_Diffusion_1991.jpg,0,stable diffusion
DeepFaceLab/DeepFaceLab_1501.png,0,deepfacelab
DALL-E/DALL-E_1031.jpg,0,dall-e
Real/REAL_2066.jpg,1,real
FaceSwap/FaceSwap_1533.jpg,0,faceswap
Real/REAL_4879.jpg,1,real
StyleGAN/StyleGAN_866.png,0,stylegan
Midjourney/Midjourney_0864.png,0,midjourney
FaceShifter/FaceShifter_0056.jpg,0,faceshifter
Real/REAL_3199.jpg,1,real
DeepFaceLab/DeepFaceLab_1044.png,0,deepfacelab
NeuralTextures/NeuralTextures_836.jpg,0,neuraltextures
Real/REAL_1213.jpg,1,real
Real/REAL_4425.jpg,1,real
StyleGAN/StyleGAN_608.png,0,stylegan
DeepFaceLab/DeepFaceLab_0312.png,0,deepfacelab
Real/REAL_0447.jpg,1,real
Stable Diffusion/Stable_Diffusion_615.jpg,0,stable diffusion
Real/REAL_5664.jpg,1,real
Real/REAL_5184.jpg,1,real
DeepFaceLab/DeepFaceLab_0428.png,0,deepfacelab
DALL-E/DALL-E_0527.jpg,0,dall-e
Real/REAL_0743.jpg,1,real
DeepFaceLab/DeepFaceLab_0731.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_608.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_1054.jpg,0,stable diffusion
Real/REAL_3422.jpg,1,real
FaceSwap/FaceSwap_38.jpg,0,faceswap
Real/REAL_1126.jpg,1,real
Real/REAL_3854.jpg,1,real
Real/REAL_4529.jpg,1,real
Midjourney/Midjourney_0726.png,0,midjourney
Real/REAL_4885.jpg,1,real
Real/REAL_1374.jpg,1,real
DALL-E/DALL-E_1956.jpg,0,dall-e
DALL-E/DALL-E_1743.jpg,0,dall-e
FaceSwap/FaceSwap_1430.jpg,0,faceswap
NeuralTextures/NeuralTextures_461.jpg,0,neuraltextures
Real/REAL_4842.jpg,1,real
Real/REAL_2145.jpg,1,real
FaceSwap/FaceSwap_903.jpg,0,faceswap
Real/REAL_1779.jpg,1,real
Face2Face/Face2Face_0770.jpg,0,face2face
Real/REAL_3590.jpg,1,real
DeepFaceLab/DeepFaceLab_0211.png,0,deepfacelab
StyleGAN/StyleGAN_455.png,0,stylegan
Stable Diffusion/Stable_Diffusion_1367.jpg,0,stable diffusion
Real/REAL_0477.jpg,1,real
Face2Face/Face2Face_0373.jpg,0,face2face
Midjourney/Midjourney_0782.png,0,midjourney
Real/REAL_1589.jpg,1,real
Real/REAL_4226.jpg,1,real
Stable Diffusion/Stable_Diffusion_970.jpg,0,stable diffusion
Real/REAL_1971.jpg,1,real
DALL-E/DALL-E_0776.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_1009.jpg,0,stable diffusion
NeuralTextures/NeuralTextures_39.jpg,0,neuraltextures
DeepFaceLab/DeepFaceLab_0361.png,0,deepfacelab
DeepFaceLab/DeepFaceLab_0200.png,0,deepfacelab
Real/REAL_2776.jpg,1,real
DALL-E/DALL-E_1351.jpg,0,dall-e
Real/REAL_5134.jpg,1,real
NeuralTextures/NeuralTextures_579.jpg,0,neuraltextures
DALL-E/DALL-E_1911.jpg,0,dall-e
Face2Face/Face2Face_0411.jpg,0,face2face
FaceSwap/FaceSwap_13.jpg,0,faceswap
Face2Face/Face2Face_0028.jpg,0,face2face
Midjourney/Midjourney_0509.png,0,midjourney
Real/REAL_0916.jpg,1,real
FaceSwap/FaceSwap_593.jpg,0,faceswap
FaceSwap/FaceSwap_496.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_449.jpg,0,stable diffusion
DALL-E/DALL-E_0066.jpg,0,dall-e
NeuralTextures/NeuralTextures_849.jpg,0,neuraltextures
DALL-E/DALL-E_0008.jpg,0,dall-e
Real/REAL_1571.jpg,1,real
Real/REAL_5201.jpg,1,real
FaceShifter/FaceShifter_0385.jpg,0,faceshifter
Stable Diffusion/Stable_Diffusion_995.jpg,0,stable diffusion
Real/REAL_3953.jpg,1,real
Face2Face/Face2Face_0542.jpg,0,face2face
Real/REAL_0830.jpg,1,real
DeepFaceLab/DeepFaceLab_1214.png,0,deepfacelab
DeepFaceLab/DeepFaceLab_0593.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_34.jpg,0,stable diffusion
StyleGAN/StyleGAN_393.png,0,stylegan
Real/REAL_3327.jpg,1,real
FaceSwap/FaceSwap_645.jpg,0,faceswap
Midjourney/Midjourney_0708.png,0,midjourney
Real/REAL_0377.jpg,1,real
Real/REAL_4191.jpg,1,real
NeuralTextures/NeuralTextures_457.jpg,0,neuraltextures
NeuralTextures/NeuralTextures_910.jpg,0,neuraltextures
Real/REAL_0844.jpg,1,real
DeepFaceLab/DeepFaceLab_0221.png,0,deepfacelab
Face2Face/Face2Face_0525.jpg,0,face2face
Midjourney/Midjourney_0680.png,0,midjourney
Real/REAL_3104.jpg,1,real
NeuralTextures/NeuralTextures_685.jpg,0,neuraltextures
Real/REAL_3736.jpg,1,real
Real/REAL_2634.jpg,1,real
Real/REAL_5355.jpg,1,real
FaceSwap/FaceSwap_1521.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_1001.jpg,0,stable diffusion
Real/REAL_2664.jpg,1,real
FaceSwap/FaceSwap_1335.jpg,0,faceswap
NeuralTextures/NeuralTextures_370.jpg,0,neuraltextures
Real/REAL_2100.jpg,1,real
Stable Diffusion/Stable_Diffusion_992.jpg,0,stable diffusion
Midjourney/Midjourney_0048.png,0,midjourney
Real/REAL_4065.jpg,1,real
Real/REAL_1994.jpg,1,real
StyleGAN/StyleGAN_578.png,0,stylegan
DeepFaceLab/DeepFaceLab_1157.png,0,deepfacelab
Real/REAL_4801.jpg,1,real
Real/REAL_1327.jpg,1,real
DALL-E/DALL-E_0115.jpg,0,dall-e
Real/REAL_3342.jpg,1,real
DeepFaceLab/DeepFaceLab_0726.png,0,deepfacelab
FaceShifter/FaceShifter_0244.jpg,0,faceshifter
FaceSwap/FaceSwap_1251.jpg,0,faceswap
Midjourney/Midjourney_0403.png,0,midjourney
FaceShifter/FaceShifter_0123.jpg,0,faceshifter
Real/REAL_4028.jpg,1,real
Real/REAL_1091.jpg,1,real
Real/REAL_1344.jpg,1,real
FaceSwap/FaceSwap_1409.jpg,0,faceswap
FaceSwap/FaceSwap_1396.jpg,0,faceswap
Real/REAL_1814.jpg,1,real
Real/REAL_5470.jpg,1,real
DALL-E/DALL-E_0318.jpg,0,dall-e
DALL-E/DALL-E_1721.jpg,0,dall-e
FaceSwap/FaceSwap_581.jpg,0,faceswap
Face2Face/Face2Face_0020.jpg,0,face2face
Real/REAL_0809.jpg,1,real
Face2Face/Face2Face_0808.jpg,0,face2face
FaceSwap/FaceSwap_1586.jpg,0,faceswap
DALL-E/DALL-E_1815.jpg,0,dall-e
Real/REAL_3535.jpg,1,real
Real/REAL_3956.jpg,1,real
DALL-E/DALL-E_1891.jpg,0,dall-e
StyleGAN/StyleGAN_29.png,0,stylegan
Real/REAL_2980.jpg,1,real
Stable Diffusion/Stable_Diffusion_575.jpg,0,stable diffusion
Real/REAL_0673.jpg,1,real
DeepFaceLab/DeepFaceLab_0478.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_1555.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_1330.jpg,0,stable diffusion
Real/REAL_5187.jpg,1,real
FaceShifter/FaceShifter_0834.jpg,0,faceshifter
DALL-E/DALL-E_1955.jpg,0,dall-e
Face2Face/Face2Face_0658.jpg,0,face2face
Real/REAL_0408.jpg,1,real
Stable Diffusion/Stable_Diffusion_1151.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_651.jpg,0,stable diffusion
DALL-E/DALL-E_0825.jpg,0,dall-e
DALL-E/DALL-E_0521.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_811.jpg,0,stable diffusion
FaceShifter/FaceShifter_0893.jpg,0,faceshifter
DALL-E/DALL-E_1340.jpg,0,dall-e
Real/REAL_1397.jpg,1,real
FaceSwap/FaceSwap_557.jpg,0,faceswap
Real/REAL_4374.jpg,1,real
FaceShifter/FaceShifter_0784.jpg,0,faceshifter
DALL-E/DALL-E_0859.jpg,0,dall-e
Real/REAL_1127.jpg,1,real
DALL-E/DALL-E_1746.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_865.jpg,0,stable diffusion
Real/REAL_0175.jpg,1,real
Real/REAL_4423.jpg,1,real
FaceSwap/FaceSwap_1487.jpg,0,faceswap
Real/REAL_4408.jpg,1,real
NeuralTextures/NeuralTextures_441.jpg,0,neuraltextures
Real/REAL_0180.jpg,1,real
Stable Diffusion/Stable_Diffusion_592.jpg,0,stable diffusion
Face2Face/Face2Face_0883.jpg,0,face2face
Real/REAL_1493.jpg,1,real
DeepFaceLab/DeepFaceLab_1460.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_86.jpg,0,stable diffusion
FaceShifter/FaceShifter_0627.jpg,0,faceshifter
Stable Diffusion/Stable_Diffusion_441.jpg,0,stable diffusion
DALL-E/DALL-E_1791.jpg,0,dall-e
FaceSwap/FaceSwap_1116.jpg,0,faceswap
Real/REAL_3951.jpg,1,real
Real/REAL_2346.jpg,1,real
Real/REAL_5398.jpg,1,real
Midjourney/Midjourney_0628.png,0,midjourney
StyleGAN/StyleGAN_500.png,0,stylegan
Midjourney/Midjourney_0834.png,0,midjourney
FaceSwap/FaceSwap_459.jpg,0,faceswap
Midjourney/Midjourney_0550.png,0,midjourney
DALL-E/DALL-E_1713.jpg,0,dall-e
Real/REAL_3584.jpg,1,real
Real/REAL_1965.jpg,1,real
FaceSwap/FaceSwap_25.jpg,0,faceswap
StyleGAN/StyleGAN_218.png,0,stylegan
Real/REAL_1828.jpg,1,real
Stable Diffusion/Stable_Diffusion_1644.jpg,0,stable diffusion
Midjourney/Midjourney_0669.png,0,midjourney
Real/REAL_4536.jpg,1,real
DeepFaceLab/DeepFaceLab_0639.png,0,deepfacelab
Face2Face/Face2Face_0859.jpg,0,face2face
Real/REAL_0950.jpg,1,real
StyleGAN/StyleGAN_224.png,0,stylegan
DeepFaceLab/DeepFaceLab_0166.png,0,deepfacelab
DALL-E/DALL-E_1313.jpg,0,dall-e
Midjourney/Midjourney_0342.png,0,midjourney
DeepFaceLab/DeepFaceLab_0223.png,0,deepfacelab
Midjourney/Midjourney_0601.png,0,midjourney
Real/REAL_3846.jpg,1,real
Real/REAL_2128.jpg,1,real
FaceSwap/FaceSwap_136.jpg,0,faceswap
FaceShifter/FaceShifter_0912.jpg,0,faceshifter
Real/REAL_0770.jpg,1,real
Face2Face/Face2Face_0987.jpg,0,face2face
Real/REAL_5804.jpg,1,real
FaceShifter/FaceShifter_0424.jpg,0,faceshifter
Real/REAL_2596.jpg,1,real
FaceSwap/FaceSwap_659.jpg,0,faceswap
Real/REAL_3343.jpg,1,real
Stable Diffusion/Stable_Diffusion_1220.jpg,0,stable diffusion
Real/REAL_5621.jpg,1,real
DALL-E/DALL-E_1882.jpg,0,dall-e
Real/REAL_5698.jpg,1,real
Real/REAL_0863.jpg,1,real
StyleGAN/StyleGAN_670.png,0,stylegan
DeepFaceLab/DeepFaceLab_1204.jpg,0,deepfacelab
FaceSwap/FaceSwap_1084.jpg,0,faceswap
Real/REAL_0624.jpg,1,real
Real/REAL_2891.jpg,1,real
Stable Diffusion/Stable_Diffusion_31.jpg,0,stable diffusion
Real/REAL_3563.jpg,1,real
Midjourney/Midjourney_0091.png,0,midjourney
FaceShifter/FaceShifter_0038.jpg,0,faceshifter
Midjourney/Midjourney_0166.png,0,midjourney
NeuralTextures/NeuralTextures_357.jpg,0,neuraltextures
Stable Diffusion/Stable_Diffusion_491.jpg,0,stable diffusion
Face2Face/Face2Face_0984.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_1702.jpg,0,stable diffusion
DALL-E/DALL-E_0828.jpg,0,dall-e
Real/REAL_2748.jpg,1,real
FaceSwap/FaceSwap_1377.jpg,0,faceswap
FaceSwap/FaceSwap_1418.jpg,0,faceswap
FaceShifter/FaceShifter_0097.jpg,0,faceshifter
FaceSwap/FaceSwap_982.jpg,0,faceswap
StyleGAN/StyleGAN_915.png,0,stylegan
Real/REAL_3872.jpg,1,real
StyleGAN/StyleGAN_550.png,0,stylegan
Real/REAL_2002.jpg,1,real
Stable Diffusion/Stable_Diffusion_192.jpg,0,stable diffusion
StyleGAN/StyleGAN_377.png,0,stylegan
Real/REAL_5349.jpg,1,real
FaceShifter/FaceShifter_0604.jpg,0,faceshifter
Real/REAL_2580.jpg,1,real
Stable Diffusion/Stable_Diffusion_749.jpg,0,stable diffusion
DALL-E/DALL-E_1544.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_2079.jpg,0,stable diffusion
Real/REAL_1475.jpg,1,real
StyleGAN/StyleGAN_9.png,0,stylegan
FaceSwap/FaceSwap_66.jpg,0,faceswap
DeepFaceLab/DeepFaceLab_1179.png,0,deepfacelab
Real/REAL_0330.jpg,1,real
FaceShifter/FaceShifter_0850.jpg,0,faceshifter
DeepFaceLab/DeepFaceLab_0445.png,0,deepfacelab
Midjourney/Midjourney_0244.png,0,midjourney
DALL-E/DALL-E_1002.jpg,0,dall-e
Real/REAL_5190.jpg,1,real
Real/REAL_1790.jpg,1,real
Stable Diffusion/Stable_Diffusion_1788.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_631.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_976.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_1544.jpg,0,stable diffusion
Real/REAL_4407.jpg,1,real
FaceShifter/FaceShifter_0797.jpg,0,faceshifter
Real/REAL_2030.jpg,1,real
Stable Diffusion/Stable_Diffusion_553.jpg,0,stable diffusion
StyleGAN/StyleGAN_275.png,0,stylegan
Real/REAL_0145.jpg,1,real
Stable Diffusion/Stable_Diffusion_1677.jpg,0,stable diffusion
DeepFaceLab/DeepFaceLab_0366.jpg,0,deepfacelab
FaceShifter/FaceShifter_0430.jpg,0,faceshifter
DeepFaceLab/DeepFaceLab_1033.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_1847.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_343.jpg,0,stable diffusion
Real/REAL_5305.jpg,1,real
FaceSwap/FaceSwap_1365.jpg,0,faceswap
NeuralTextures/NeuralTextures_548.jpg,0,neuraltextures
FaceShifter/FaceShifter_0817.jpg,0,faceshifter
Face2Face/Face2Face_0789.jpg,0,face2face
DeepFaceLab/DeepFaceLab_0372.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_358.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_1774.jpg,0,stable diffusion
DALL-E/DALL-E_1226.jpg,0,dall-e
Midjourney/Midjourney_0164.png,0,midjourney
Real/REAL_3544.jpg,1,real
FaceSwap/FaceSwap_334.jpg,0,faceswap
Real/REAL_1918.jpg,1,real
DALL-E/DALL-E_0282.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_4.jpg,0,stable diffusion
Real/REAL_4979.jpg,1,real
FaceSwap/FaceSwap_428.jpg,0,faceswap
DALL-E/DALL-E_0359.jpg,0,dall-e
DeepFaceLab/DeepFaceLab_0785.png,0,deepfacelab
Real/REAL_5133.jpg,1,real
FaceSwap/FaceSwap_479.jpg,0,faceswap
FaceSwap/FaceSwap_1541.jpg,0,faceswap
DALL-E/DALL-E_1529.jpg,0,dall-e
Real/REAL_0069.jpg,1,real
Face2Face/Face2Face_0417.jpg,0,face2face
DeepFaceLab/DeepFaceLab_1432.png,0,deepfacelab
Midjourney/Midjourney_0690.png,0,midjourney
DALL-E/DALL-E_0417.jpg,0,dall-e
Face2Face/Face2Face_0291.jpg,0,face2face
StyleGAN/StyleGAN_188.png,0,stylegan
DALL-E/DALL-E_0495.jpg,0,dall-e
Face2Face/Face2Face_0280.jpg,0,face2face
FaceSwap/FaceSwap_639.jpg,0,faceswap
FaceSwap/FaceSwap_966.jpg,0,faceswap
DeepFaceLab/DeepFaceLab_1137.png,0,deepfacelab
Real/REAL_3023.jpg,1,real
Real/REAL_5517.jpg,1,real
Real/REAL_5812.jpg,1,real
Real/REAL_4507.jpg,1,real
Stable Diffusion/Stable_Diffusion_753.jpg,0,stable diffusion
FaceShifter/FaceShifter_0700.jpg,0,faceshifter
DeepFaceLab/DeepFaceLab_0940.png,0,deepfacelab
Face2Face/Face2Face_0774.jpg,0,face2face
Real/REAL_3988.jpg,1,real
Stable Diffusion/Stable_Diffusion_435.jpg,0,stable diffusion
Midjourney/Midjourney_0186.png,0,midjourney
Stable Diffusion/Stable_Diffusion_790.jpg,0,stable diffusion
FaceSwap/FaceSwap_85.jpg,0,faceswap
Real/REAL_1473.jpg,1,real
Real/REAL_1123.jpg,1,real
Face2Face/Face2Face_0795.jpg,0,face2face
DeepFaceLab/DeepFaceLab_0426.png,0,deepfacelab
Stable Diffusion/Stable_Diffusion_157.jpg,0,stable diffusion
Real/REAL_2211.jpg,1,real
Stable Diffusion/Stable_Diffusion_1964.jpg,0,stable diffusion
FaceShifter/FaceShifter_0525.jpg,0,faceshifter
Stable Diffusion/Stable_Diffusion_729.jpg,0,stable diffusion
Real/REAL_1254.jpg,1,real
DALL-E/DALL-E_0848.jpg,0,dall-e
DeepFaceLab/DeepFaceLab_0284.png,0,deepfacelab
Midjourney/Midjourney_0343.png,0,midjourney
DeepFaceLab/DeepFaceLab_0832.png,0,deepfacelab
Real/REAL_0030.jpg,1,real
Stable Diffusion/Stable_Diffusion_369.jpg,0,stable diffusion
Real/REAL_1478.jpg,1,real
Real/REAL_2249.jpg,1,real
Real/REAL_0373.jpg,1,real
Real/REAL_0952.jpg,1,real
FaceSwap/FaceSwap_272.jpg,0,faceswap
DALL-E/DALL-E_1095.jpg,0,dall-e
NeuralTextures/NeuralTextures_743.jpg,0,neuraltextures
Face2Face/Face2Face_0172.jpg,0,face2face
Real/REAL_5202.jpg,1,real
DALL-E/DALL-E_1802.jpg,0,dall-e
Real/REAL_2834.jpg,1,real
StyleGAN/StyleGAN_345.png,0,stylegan
Real/REAL_3606.jpg,1,real
Midjourney/Midjourney_0300.png,0,midjourney
StyleGAN/StyleGAN_433.png,0,stylegan
DALL-E/DALL-E_0617.jpg,0,dall-e
Real/REAL_4969.jpg,1,real
DALL-E/DALL-E_0624.jpg,0,dall-e
FaceSwap/FaceSwap_1232.jpg,0,faceswap
FaceShifter/FaceShifter_0513.jpg,0,faceshifter
StyleGAN/StyleGAN_136.png,0,stylegan
StyleGAN/StyleGAN_704.png,0,stylegan
DeepFaceLab/DeepFaceLab_1150.jpg,0,deepfacelab
Real/REAL_2893.jpg,1,real
Face2Face/Face2Face_0640.jpg,0,face2face
Real/REAL_4781.jpg,1,real
FaceShifter/FaceShifter_0042.jpg,0,faceshifter
Face2Face/Face2Face_0940.jpg,0,face2face
Real/REAL_2476.jpg,1,real
DALL-E/DALL-E_0095.jpg,0,dall-e
Real/REAL_3578.jpg,1,real
Real/REAL_3786.jpg,1,real
Face2Face/Face2Face_0536.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_1283.jpg,0,stable diffusion
Real/REAL_5172.jpg,1,real
FaceSwap/FaceSwap_260.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_1820.jpg,0,stable diffusion
Real/REAL_1722.jpg,1,real
Stable Diffusion/Stable_Diffusion_854.jpg,0,stable diffusion
Face2Face/Face2Face_0216.jpg,0,face2face
Face2Face/Face2Face_0961.jpg,0,face2face
DALL-E/DALL-E_1846.jpg,0,dall-e
DALL-E/DALL-E_0157.jpg,0,dall-e
DALL-E/DALL-E_0250.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_955.jpg,0,stable diffusion
Real/REAL_4706.jpg,1,real
Stable Diffusion/Stable_Diffusion_578.jpg,0,stable diffusion
StyleGAN/StyleGAN_155.png,0,stylegan
Real/REAL_3685.jpg,1,real
Stable Diffusion/Stable_Diffusion_396.jpg,0,stable diffusion
Face2Face/Face2Face_0351.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_985.jpg,0,stable diffusion
Stable Diffusion/Stable_Diffusion_765.jpg,0,stable diffusion
Real/REAL_5583.jpg,1,real
StyleGAN/StyleGAN_728.png,0,stylegan
Real/REAL_2141.jpg,1,real
FaceSwap/FaceSwap_1000.jpg,0,faceswap
Real/REAL_0989.jpg,1,real
Midjourney/Midjourney_0407.png,0,midjourney
Real/REAL_4041.jpg,1,real
Real/REAL_4679.jpg,1,real
FaceSwap/FaceSwap_223.jpg,0,faceswap
FaceSwap/FaceSwap_1078.jpg,0,faceswap
Face2Face/Face2Face_0703.jpg,0,face2face
Real/REAL_3911.jpg,1,real
Stable Diffusion/Stable_Diffusion_415.jpg,0,stable diffusion
DALL-E/DALL-E_0933.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_626.jpg,0,stable diffusion
Real/REAL_0052.jpg,1,real
FaceSwap/FaceSwap_497.jpg,0,faceswap
Face2Face/Face2Face_0052.jpg,0,face2face
FaceSwap/FaceSwap_1181.jpg,0,faceswap
Real/REAL_1908.jpg,1,real
Real/REAL_2229.jpg,1,real
DeepFaceLab/DeepFaceLab_1598.png,0,deepfacelab
Face2Face/Face2Face_0800.jpg,0,face2face
StyleGAN/StyleGAN_487.png,0,stylegan
Real/REAL_1972.jpg,1,real
Face2Face/Face2Face_0179.jpg,0,face2face
Real/REAL_0910.jpg,1,real
NeuralTextures/NeuralTextures_442.jpg,0,neuraltextures
DALL-E/DALL-E_1150.jpg,0,dall-e
NeuralTextures/NeuralTextures_803.jpg,0,neuraltextures
DALL-E/DALL-E_1033.jpg,0,dall-e
Face2Face/Face2Face_0708.jpg,0,face2face
DeepFaceLab/DeepFaceLab_0871.png,0,deepfacelab
StyleGAN/StyleGAN_527.png,0,stylegan
DALL-E/DALL-E_1872.jpg,0,dall-e
Real/REAL_0584.jpg,1,real
FaceSwap/FaceSwap_786.jpg,0,faceswap
StyleGAN/StyleGAN_363.png,0,stylegan
StyleGAN/StyleGAN_960.png,0,stylegan
Real/REAL_4470.jpg,1,real
DALL-E/DALL-E_0789.jpg,0,dall-e
DALL-E/DALL-E_0231.jpg,0,dall-e
Real/REAL_2729.jpg,1,real
Real/REAL_3440.jpg,1,real
Real/REAL_1408.jpg,1,real
DeepFaceLab/DeepFaceLab_1120.png,0,deepfacelab
Real/REAL_2502.jpg,1,real
Face2Face/Face2Face_0516.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_1296.jpg,0,stable diffusion
Real/REAL_3649.jpg,1,real
Real/REAL_3231.jpg,1,real
Face2Face/Face2Face_0868.jpg,0,face2face
DeepFaceLab/DeepFaceLab_1066.jpg,0,deepfacelab
StyleGAN/StyleGAN_835.png,0,stylegan
Real/REAL_5117.jpg,1,real
StyleGAN/StyleGAN_342.png,0,stylegan
Real/REAL_0613.jpg,1,real
Stable Diffusion/Stable_Diffusion_500.jpg,0,stable diffusion
Real/REAL_1930.jpg,1,real
Midjourney/Midjourney_0092.png,0,midjourney
FaceShifter/FaceShifter_0720.jpg,0,faceshifter
Face2Face/Face2Face_0972.jpg,0,face2face
DALL-E/DALL-E_0327.jpg,0,dall-e
Real/REAL_1749.jpg,1,real
Real/REAL_1697.jpg,1,real
Real/REAL_3771.jpg,1,real
Real/REAL_2491.jpg,1,real
Real/REAL_1645.jpg,1,real
Face2Face/Face2Face_0287.jpg,0,face2face
Stable Diffusion/Stable_Diffusion_1147.jpg,0,stable diffusion
StyleGAN/StyleGAN_580.png,0,stylegan
FaceShifter/FaceShifter_0433.jpg,0,faceshifter
Face2Face/Face2Face_0548.jpg,0,face2face
Real/REAL_0566.jpg,1,real
DeepFaceLab/DeepFaceLab_0277.png,0,deepfacelab
DALL-E/DALL-E_0605.jpg,0,dall-e
FaceShifter/FaceShifter_0854.jpg,0,faceshifter
FaceSwap/FaceSwap_169.jpg,0,faceswap
Real/REAL_2749.jpg,1,real
Real/REAL_2543.jpg,1,real
Real/REAL_4896.jpg,1,real
Real/REAL_4694.jpg,1,real
Real/REAL_4364.jpg,1,real
StyleGAN/StyleGAN_7.png,0,stylegan
FaceSwap/FaceSwap_978.jpg,0,faceswap
Real/REAL_0968.jpg,1,real
NeuralTextures/NeuralTextures_318.jpg,0,neuraltextures
Real/REAL_4003.jpg,1,real
FaceSwap/FaceSwap_917.jpg,0,faceswap
Real/REAL_5805.jpg,1,real
Real/REAL_4149.jpg,1,real
Midjourney/Midjourney_0330.png,0,midjourney
DeepFaceLab/DeepFaceLab_0475.png,0,deepfacelab
NeuralTextures/NeuralTextures_591.jpg,0,neuraltextures
StyleGAN/StyleGAN_929.png,0,stylegan
NeuralTextures/NeuralTextures_479.jpg,0,neuraltextures
DALL-E/DALL-E_0669.jpg,0,dall-e
Stable Diffusion/Stable_Diffusion_2002.jpg,0,stable diffusion
NeuralTextures/NeuralTextures_161.jpg,0,neuraltextures
Midjourney/Midjourney_0597.png,0,midjourney
NeuralTextures/NeuralTextures_243.jpg,0,neuraltextures
Face2Face/Face2Face_0192.jpg,0,face2face
StyleGAN/StyleGAN_204.png,0,stylegan
Stable Diffusion/Stable_Diffusion_1069.jpg,0,stable diffusion
DeepFaceLab/DeepFaceLab_0467.png,0,deepfacelab
Real/REAL_1634.jpg,1,real
Real/REAL_1663.jpg,1,real
FaceSwap/FaceSwap_929.jpg,0,faceswap
Stable Diffusion/Stable_Diffusion_1038.jpg,0,stable diffusion
Real/REAL_2034.jpg,1,real
Stable Diffusion/Stable_Diffusion_1356.jpg,0,stable diffusion
DALL-E/DALL-E_1455.jpg,0,dall-e
Real/REAL_2035.jpg,1,real
DeepFaceLab/DeepFaceLab_0272.png,0,deepfacelab
Real/REAL_4941.jpg,1,real
Real/REAL_0564.jpg,1,real
Real/REAL_1084.jpg,1,real
Stable Diffusion/Stable_Diffusion_203.jpg,0,stable diffusion
Real/REAL_4609.jpg,1,real
FaceShifter/FaceShifter_0358.jpg,0,faceshifter
DALL-E/DALL-E_0114.jpg,0,dall-e
Real/REAL_4551.jpg,1,real
Real/REAL_4541.jpg,1,real
Stable Diffusion/Stable_Diffusion_1786.jpg,0,stable diffusion
FaceShifter/FaceShifter_0540.jpg,0,faceshifter
DALL-E/DALL-E_0232.jpg,0,dall-e
Face2Face/Face2Face_0399.jpg,0,face2face
FaceShifter/FaceShifter_0397.jpg,0,faceshifter
StyleGAN/StyleGAN_511.png,0,stylegan
Real/REAL_4697.jpg,1,real
DALL-E/DALL-E_1451.jpg,0,dall-e
NeuralTextures/NeuralTextures_816.jpg,0,neuraltextures
DeepFaceLab/DeepFaceLab_1592.png,0,deepfacelab
FaceSwap/FaceSwap_678.jpg,0,faceswap
Real/REAL_1737.jpg,1,real
FaceShifter/FaceShifter_0491.jpg,0,faceshifter
DeepFaceLab/DeepFaceLab_1065.png,0,deepfacelab
FaceShifter/FaceShifter_0602.jpg,0,faceshifter
StyleGAN/StyleGAN_456.png,0,stylegan
NeuralTextures/NeuralTextures_143.jpg,0,neuraltextures
FaceShifter/FaceShifter_0952.jpg,0,faceshifter
DeepFaceLab/DeepFaceLab_0538.png,0,deepfacelab
Real/REAL_2789.jpg,1,real
